,matchid,teamid,firstblood,firsttower,firstinhib,firstbaron,firstdragon,firstharry,towerkills,inhibkills,baronkills,dragonkills,harrykills
283734,145379,100,1,1,1,0,1,0,7,1,0,1,0
283735,145379,200,0,0,0,0,0,0,3,0,0,1,0
283736,145380,100,1,0,0,0,1,0,9,2,1,2,0
283737,145380,200,0,1,1,1,0,1,9,4,3,3,1
283738,145381,100,0,0,0,0,1,0,2,0,0,1,0
283739,145381,200,1,1,1,1,0,0,10,3,1,2,0
283740,145382,100,1,0,0,0,1,0,2,0,0,1,0
283741,145382,200,0,1,1,1,0,0,11,5,1,2,0
283742,145383,100,1,1,0,0,1,0,6,0,0,1,0
283743,145383,200,0,0,1,1,0,0,10,3,2,3,0
283744,145384,100,1,1,0,0,0,1,5,0,0,1,1
283745,145384,200,0,0,1,1,1,0,10,2,1,3,0
283746,145385,100,0,0,0,0,0,0,0,0,0,0,0
283747,145385,200,1,1,1,0,1,1,11,3,0,3,1
283748,145386,100,0,1,1,1,1,0,11,4,1,3,0
283749,145386,200,1,0,0,0,0,0,1,0,0,0,0
283750,145387,100,1,1,0,0,0,0,3,0,0,0,0
283751,145387,200,0,0,1,1,1,0,10,2,1,4,0
283752,145388,100,1,0,0,0,0,0,1,0,0,1,0
283753,145388,200,0,1,1,1,1,0,10,2,1,2,0
283754,145389,100,0,1,0,0,1,0,1,0,0,2,0
283755,145389,200,1,0,1,0,0,0,10,3,0,2,0
283756,145390,100,0,1,1,1,0,0,9,2,1,2,0
283757,145390,200,1,0,0,0,1,0,3,0,0,1,0
283758,145391,100,1,0,0,0,0,0,0,0,0,0,0
283759,145391,200,0,0,0,0,0,0,0,0,0,0,0
283760,145392,100,1,0,0,1,0,0,3,0,1,0,0
283761,145392,200,0,1,1,0,1,1,9,1,0,3,1
283762,145393,100,0,0,0,0,0,0,2,0,0,0,0
283763,145393,200,1,1,1,0,1,1,11,2,0,4,1
283764,145394,100,0,1,1,1,0,0,7,1,1,1,0
283765,145394,200,1,0,0,0,1,0,0,0,0,1,0
283766,145395,100,1,0,1,1,0,0,11,4,1,3,0
283767,145395,200,0,1,0,0,1,0,4,0,0,1,0
283768,145396,100,1,1,1,1,1,0,11,3,1,4,0
283769,145396,200,0,0,0,0,0,0,2,0,0,0,0
283770,145397,100,1,1,1,1,1,0,11,3,2,4,0
283771,145397,200,0,0,0,0,0,0,3,0,0,1,0
283772,145398,100,1,0,1,1,0,0,11,3,2,2,0
283773,145398,200,0,1,0,0,1,0,5,0,0,2,0
283774,145399,100,1,1,1,0,1,0,11,4,0,2,0
283775,145399,200,0,0,0,0,0,0,2,0,0,1,0
283776,145400,100,0,1,0,0,0,0,2,0,0,0,0
283777,145400,200,1,0,1,1,1,0,9,2,1,3,0
283778,145401,100,1,1,1,1,1,1,11,3,1,3,1
283779,145401,200,0,0,0,0,0,0,4,0,0,0,0
283780,145402,100,0,0,0,1,1,0,3,0,1,2,0
283781,145402,200,1,1,1,0,0,0,11,4,1,3,0
283782,145403,100,1,0,0,0,0,0,0,0,0,0,0
283783,145403,200,0,1,1,0,1,0,7,1,0,2,0
283784,145404,100,1,1,1,1,1,0,11,3,1,4,0
283785,145404,200,0,0,0,0,0,0,2,0,0,0,0
283786,145405,100,0,1,1,1,1,0,9,1,1,3,0
283787,145405,200,1,0,0,0,0,0,0,0,0,0,0
283788,145406,100,1,0,0,0,0,0,0,0,0,0,0
283789,145406,200,0,1,1,0,1,1,7,1,0,3,1
283790,145407,100,0,0,1,0,1,0,10,2,0,2,0
283791,145407,200,1,1,0,0,0,0,1,0,0,0,0
283792,145408,100,0,0,0,0,0,0,0,0,0,0,0
283793,145408,200,1,1,1,0,1,0,11,2,0,3,0
283794,145409,100,0,1,1,0,1,0,10,3,0,2,0
283795,145409,200,1,0,0,1,0,0,4,0,1,1,0
283796,145410,100,0,0,1,0,1,0,9,2,1,4,0
283797,145410,200,1,1,0,1,0,0,6,0,1,1,0
283798,145411,100,0,1,1,0,0,0,11,2,0,2,0
283799,145411,200,1,0,0,0,1,0,0,0,0,1,0
283800,145412,100,1,0,0,0,0,0,1,0,0,1,0
283801,145412,200,0,1,1,0,1,0,8,1,0,2,0
283802,145413,100,0,0,0,0,0,0,0,0,0,0,0
283803,145413,200,0,0,0,0,0,0,0,0,0,0,0
283804,145414,100,0,0,0,0,0,0,0,0,0,0,0
283805,145414,200,1,1,1,0,1,0,7,1,0,2,0
283806,145415,100,1,1,0,0,1,0,8,0,0,2,0
283807,145415,200,0,0,0,0,0,0,2,0,0,0,0
283808,145416,100,1,0,0,1,1,1,9,2,1,1,1
283809,145416,200,0,1,1,0,0,0,7,2,1,4,0
283810,145417,100,0,0,0,0,0,0,0,0,0,0,0
283811,145417,200,1,1,1,0,1,1,11,3,0,3,1
283812,145418,100,0,0,1,1,0,0,11,4,1,2,0
283813,145418,200,1,1,0,0,1,0,5,0,0,4,0
283814,145419,100,0,0,0,1,0,0,10,1,2,0,0
283815,145419,200,1,1,1,0,1,0,10,3,0,4,0
283816,145420,100,0,1,1,1,1,0,9,1,1,2,0
283817,145420,200,1,0,0,0,0,0,1,0,0,1,0
283818,145421,100,1,0,1,1,0,0,8,2,1,2,0
283819,145421,200,0,1,0,0,1,0,2,0,0,1,0
283820,145422,100,1,0,0,1,1,0,1,0,1,1,0
283821,145422,200,0,1,1,0,0,0,11,3,0,2,0
283822,145423,100,0,1,1,0,0,0,11,4,0,3,0
283823,145423,200,1,0,0,1,1,0,8,0,1,2,0
283824,145424,100,1,1,1,0,1,0,7,2,0,2,0
283825,145424,200,0,0,0,0,0,0,0,0,0,0,0
283826,145425,100,0,1,0,0,0,0,3,0,0,0,0
283827,145425,200,1,0,1,1,1,0,11,3,2,6,0
283828,145426,100,0,1,1,1,0,0,11,3,1,3,0
283829,145426,200,1,0,0,0,1,0,3,0,0,1,0
283830,145427,100,0,0,0,0,0,0,0,0,0,0,0
283831,145427,200,1,1,1,0,1,0,9,2,0,1,0
283832,145428,100,0,1,0,1,1,0,8,1,2,3,0
283833,145428,200,1,0,1,0,0,0,6,1,0,2,0
283834,145429,100,1,1,0,1,0,0,2,0,1,0,0
283835,145429,200,0,0,1,0,1,1,11,3,0,2,1
283836,145430,100,1,1,1,0,1,1,9,2,0,2,1
283837,145430,200,0,0,0,0,0,0,2,0,0,1,0
283838,145431,100,1,1,1,0,1,0,11,5,1,5,0
283839,145431,200,0,0,0,1,0,0,5,0,1,1,0
283840,145432,100,1,1,1,1,1,0,10,3,2,5,0
283841,145432,200,0,0,0,0,0,0,1,0,0,0,0
283842,145433,100,0,0,0,0,0,0,0,0,0,0,0
283843,145433,200,1,1,1,0,1,0,9,3,0,2,0
364822,185931,100,1,1,1,1,0,0,11,3,1,1,0
364823,185931,200,0,0,0,0,1,0,4,0,0,1,0
364824,185932,100,0,1,1,1,1,1,9,1,1,3,1
364825,185932,200,1,0,0,0,0,0,1,0,0,0,0
364826,185933,100,0,1,1,0,1,1,10,1,0,1,1
364827,185933,200,1,0,0,0,0,0,1,0,0,0,0
364828,185934,100,1,0,0,0,0,0,3,0,0,1,0
364829,185934,200,0,1,1,1,1,1,9,1,1,4,1
364830,185935,100,0,1,1,0,0,0,7,1,1,0,0
364831,185935,200,1,0,0,1,1,1,4,0,1,4,1
364832,185936,100,1,0,0,1,1,0,7,0,2,2,0
364833,185936,200,0,1,0,0,0,0,1,0,0,1,0
364834,185937,100,1,1,1,0,1,1,11,3,0,2,1
364835,185937,200,0,0,0,0,0,0,0,0,0,0,0
364836,185938,100,1,0,0,0,0,0,3,0,0,0,0
364837,185938,200,0,1,1,1,1,0,10,3,2,3,0
364838,185939,100,0,1,1,1,1,1,8,2,1,1,1
364839,185939,200,1,0,0,0,0,0,1,0,0,0,0
364840,185940,100,1,1,0,0,1,0,4,0,0,1,0
364841,185940,200,0,0,0,0,0,0,0,0,0,0,0
364842,185941,100,1,0,0,0,0,0,0,0,0,0,0
364843,185941,200,0,1,1,0,1,1,8,1,0,2,1
364844,185942,100,0,0,0,1,0,1,3,0,1,1,1
364845,185942,200,1,1,1,0,1,0,11,4,0,1,0
364846,185943,100,1,1,1,0,1,1,10,2,0,1,1
364847,185943,200,0,0,0,0,0,0,0,0,0,0,0
364848,185944,100,1,1,0,0,1,1,3,0,0,1,1
364849,185944,200,0,0,1,1,0,0,7,1,1,2,0
364850,185945,100,0,0,0,0,0,0,5,0,0,1,0
364851,185945,200,1,1,1,1,1,0,9,3,2,3,0
364852,185946,100,1,1,1,0,1,0,11,3,0,2,0
364853,185946,200,0,0,0,1,0,1,3,0,1,1,1
364854,185947,100,1,1,0,0,0,1,3,0,0,0,1
364855,185947,200,0,0,1,1,1,0,11,2,1,4,0
364856,185948,100,1,0,0,1,0,1,2,0,2,1,1
364857,185948,200,0,1,1,0,1,0,11,4,0,3,0
364858,185949,100,1,0,0,0,0,0,0,0,0,0,0
364859,185949,200,0,1,1,1,1,1,11,2,1,3,1
364860,185950,100,0,1,1,1,0,1,9,1,1,2,1
364861,185950,200,1,0,0,0,1,0,8,0,0,1,0
364862,185951,100,0,0,0,0,0,0,0,0,0,0,0
364863,185951,200,1,1,1,1,1,0,9,1,1,2,0
364864,185952,100,1,1,1,1,0,0,7,1,1,1,0
364865,185952,200,0,0,0,0,1,0,3,0,0,2,0
364866,185953,100,1,0,0,0,0,0,0,0,0,0,0
364867,185953,200,0,1,1,0,1,1,7,1,0,2,1
364868,185954,100,1,1,1,1,1,1,10,2,1,3,1
364869,185954,200,0,0,0,0,0,0,3,0,0,0,0
364870,185955,100,0,1,0,0,0,0,1,0,0,0,0
364871,185955,200,1,0,1,0,1,0,8,1,0,3,0
364872,185956,100,1,1,1,0,1,0,7,1,0,2,0
364873,185956,200,0,0,0,1,0,1,7,1,1,2,1
364874,185957,100,1,1,1,1,0,1,10,3,1,2,1
364875,185957,200,0,0,0,0,1,0,0,0,0,1,0
364876,185958,100,0,1,0,0,1,0,1,0,0,1,0
364877,185958,200,1,0,1,1,0,1,10,2,1,2,1
364878,185959,100,0,1,1,0,0,0,7,1,0,2,0
364879,185959,200,1,0,0,0,1,0,2,0,0,2,0
364880,185960,100,1,1,1,0,1,1,8,1,0,2,1
364881,185960,200,0,0,0,0,0,0,2,0,0,0,0
364882,185961,100,0,0,0,0,0,0,1,0,0,0,0
364883,185961,200,1,1,1,0,1,0,9,1,0,2,0
364884,185962,100,1,0,1,0,1,0,6,1,0,3,0
364885,185962,200,0,1,0,1,0,0,11,3,1,1,0
364886,185963,100,0,1,1,1,0,1,11,4,1,2,1
364887,185963,200,1,0,0,0,1,0,3,0,0,2,0
364888,185964,100,0,1,1,1,1,0,11,3,1,2,0
364889,185964,200,1,0,0,0,0,1,3,0,0,1,1
364890,185965,100,1,0,0,0,1,0,2,0,0,2,0
364891,185965,200,0,1,1,1,0,0,11,3,2,2,0
364892,185966,100,1,0,0,0,0,0,2,0,0,1,0
364893,185966,200,0,1,1,1,1,1,10,1,1,1,1
364894,185967,100,1,0,0,1,0,0,3,0,2,0,0
364895,185967,200,0,1,1,0,1,1,7,3,0,4,1
364896,185968,100,0,0,1,0,0,0,5,1,0,0,0
364897,185968,200,1,1,0,1,1,1,9,2,1,3,1
364898,185969,100,0,0,0,0,0,0,0,0,0,1,0
364899,185969,200,1,1,1,0,1,1,7,1,0,2,1
364900,185970,100,1,0,0,0,1,0,3,0,0,2,0
364901,185970,200,0,1,1,1,0,0,10,2,1,2,0
364902,185971,100,1,1,1,0,0,0,8,1,1,0,0
364903,185971,200,0,0,0,1,1,0,11,3,2,4,0
364904,185972,100,1,1,1,0,1,1,6,1,0,1,1
364905,185972,200,0,0,0,0,0,0,1,0,0,0,0
364906,185973,100,1,0,0,0,0,1,2,0,0,0,1
364907,185973,200,0,1,1,0,1,0,10,2,0,2,0
364908,185974,100,0,1,0,1,0,0,4,0,1,0,0
364909,185974,200,1,0,1,0,1,0,9,1,0,4,0
364910,185975,100,0,0,0,0,0,0,5,0,0,1,0
364911,185975,200,1,1,1,1,1,0,11,3,2,4,0
364912,185976,100,1,1,1,0,0,0,10,2,0,0,0
364913,185976,200,0,0,0,0,1,0,1,0,0,2,0
364914,185977,100,0,0,0,0,1,0,1,0,0,1,0
364915,185977,200,1,1,1,1,0,0,7,1,1,1,0
364916,185978,100,1,0,0,0,1,0,1,0,0,2,0
364917,185978,200,0,1,0,1,0,0,4,0,1,1,0
364918,185979,100,1,1,1,1,1,1,10,2,1,1,1
364919,185979,200,0,0,0,0,0,0,1,0,0,0,0
364920,185980,100,0,1,0,0,1,0,3,0,0,1,0
364921,185980,200,1,0,0,0,0,0,1,0,0,0,0
364922,185981,100,1,1,0,0,0,1,4,0,0,1,1
364923,185981,200,0,0,1,1,1,0,9,1,1,1,0
364924,185982,100,0,0,0,1,0,0,2,0,1,0,0
364925,185982,200,1,1,1,0,1,0,10,2,0,3,0
364926,185983,100,0,0,0,0,0,0,0,0,0,1,0
364927,185983,200,1,1,1,1,1,0,10,2,1,2,0
364928,185984,100,0,0,0,0,1,0,0,0,0,2,0
364929,185984,200,1,1,1,1,0,0,11,3,1,1,0
364930,185985,100,0,0,0,0,0,0,0,0,0,0,0
364931,185985,200,1,1,0,0,1,0,6,0,0,1,0
364932,185986,100,0,0,1,1,0,0,10,2,2,0,0
364933,185986,200,1,1,0,0,1,0,8,1,1,5,0
364934,185987,100,0,0,0,0,0,0,0,0,0,0,0
364935,185987,200,1,1,1,0,1,0,9,2,0,1,0
364936,185988,100,0,0,0,0,0,0,0,0,0,0,0
364937,185988,200,1,1,1,1,1,1,11,3,1,2,1
364938,185989,100,0,0,0,0,0,0,1,0,0,1,0
364939,185989,200,1,1,1,0,1,1,10,2,0,2,1
364940,185990,100,0,0,0,0,0,0,1,0,0,0,0
364941,185990,200,1,1,1,1,1,1,7,1,1,3,1
364942,185991,100,0,0,1,1,1,0,7,1,1,3,0
364943,185991,200,1,1,0,0,0,0,4,0,0,1,0
364944,185992,100,1,1,0,0,0,0,1,0,0,0,0
364945,185992,200,0,0,1,0,1,0,7,1,0,3,0
364946,185993,100,1,1,1,0,1,0,9,2,0,3,0
364947,185993,200,0,0,0,0,0,0,3,0,0,1,0
364948,185994,100,1,0,0,0,0,0,4,0,0,0,0
364949,185994,200,0,1,1,0,1,1,7,1,0,3,1
364950,185995,100,0,0,0,0,0,0,0,0,0,0,0
364951,185995,200,1,1,1,1,1,0,11,3,1,3,0
364952,185996,100,0,1,1,1,1,1,11,2,1,3,1
364953,185996,200,1,0,0,0,0,0,1,0,0,0,0
364954,185997,100,0,0,0,0,0,0,0,0,0,0,0
364955,185997,200,1,1,1,1,1,0,11,3,1,3,0
364956,185998,100,0,0,0,0,0,0,2,0,0,0,0
364957,185998,200,1,1,1,1,1,1,10,2,1,3,1
364958,185999,100,0,1,0,0,0,0,2,0,0,1,0
364959,185999,200,1,0,0,0,1,0,1,0,0,1,0
364960,186000,100,0,0,0,0,0,0,0,0,0,1,0
364961,186000,200,1,1,1,1,1,1,11,3,1,2,1
364962,186001,100,0,1,1,0,0,0,7,1,0,2,0
364963,186001,200,1,0,0,0,1,0,0,0,0,1,0
364964,186002,100,1,1,1,0,1,0,10,1,0,2,0
364965,186002,200,0,0,0,0,0,0,0,0,0,0,0
364966,186003,100,0,0,0,0,0,0,1,0,0,0,0
364967,186003,200,1,1,0,0,1,0,7,0,0,1,0
364968,186004,100,1,0,0,1,1,1,7,1,1,2,1
364969,186004,200,0,1,1,0,0,0,7,2,0,3,0
364970,186005,100,0,0,0,0,1,0,3,0,0,1,0
364971,186005,200,1,1,1,1,0,0,10,2,1,2,0
364972,186006,100,0,1,1,0,0,1,10,2,0,2,1
364973,186006,200,1,0,0,1,1,0,1,0,1,1,0
364974,186007,100,0,1,0,0,0,0,2,0,0,1,0
364975,186007,200,1,0,1,1,1,1,9,1,1,2,1
364976,186008,100,1,1,1,1,1,0,10,2,1,3,0
364977,186008,200,0,0,0,0,0,0,0,0,0,0,0
364978,186009,100,1,0,1,1,1,0,6,1,1,1,0
364979,186009,200,0,1,0,0,0,0,7,1,0,3,0
364980,186010,100,1,1,1,0,1,0,7,1,0,1,0
364981,186010,200,0,0,0,0,0,0,0,0,0,0,0
364982,186011,100,0,0,0,0,0,0,0,0,0,0,0
364983,186011,200,1,1,0,0,1,0,8,0,0,2,0
364984,186012,100,0,0,0,0,0,0,0,0,0,0,0
364985,186012,200,1,1,1,1,1,0,9,1,1,2,0
364986,186013,100,1,1,0,0,1,0,3,0,0,2,0
364987,186013,200,0,0,1,1,0,0,9,1,1,1,0
364988,186014,100,0,0,0,0,0,0,0,0,0,0,0
364989,186014,200,1,1,1,1,1,0,9,1,1,3,0
364990,186015,100,1,1,0,0,1,0,2,0,0,1,0
364991,186015,200,0,0,1,1,0,0,9,1,1,2,0
364992,186016,100,1,0,1,1,0,0,10,4,1,1,0
364993,186016,200,0,1,0,0,1,0,3,0,0,1,0
364994,186017,100,0,1,1,1,0,0,9,1,1,1,0
364995,186017,200,1,0,0,0,1,0,2,0,0,2,0
364996,186018,100,0,1,1,1,0,0,9,2,1,2,0
364997,186018,200,1,0,0,0,1,0,2,0,0,1,0
364998,186019,100,1,1,1,1,1,1,9,1,1,3,1
364999,186019,200,0,0,0,0,0,0,0,0,0,1,0
365000,186020,100,0,0,1,1,0,1,9,2,1,3,1
365001,186020,200,1,1,0,0,1,0,2,0,0,1,0
365002,186021,100,0,0,0,0,1,0,0,0,0,1,0
365003,186021,200,1,1,1,0,0,0,11,3,0,1,0
365004,186022,100,0,0,1,1,0,0,10,2,1,2,0
365005,186022,200,1,1,0,0,1,1,1,0,0,2,1
365006,186023,100,1,1,0,0,0,0,1,0,0,0,0
365007,186023,200,0,0,0,1,1,1,4,0,1,3,1
365008,186024,100,1,0,0,0,0,0,5,1,0,2,0
365009,186024,200,0,1,1,1,1,0,10,4,2,4,0
365010,186025,100,0,1,0,0,1,0,6,0,0,3,0
365011,186025,200,1,0,0,0,0,0,0,0,0,0,0
365012,186026,100,0,1,1,1,1,1,11,2,1,2,1
365013,186026,200,1,0,0,0,0,0,1,0,0,0,0
365014,186027,100,0,0,1,0,0,0,7,1,1,1,0
365015,186027,200,1,1,0,1,1,1,9,2,1,5,1
365016,186028,100,1,1,1,1,0,0,9,1,1,3,0
365017,186028,200,0,0,0,0,1,0,3,0,0,1,0
365018,186029,100,1,1,1,0,1,0,8,1,0,1,0
365019,186029,200,0,0,0,0,0,0,0,0,0,0,0
365020,186030,100,0,0,0,0,0,0,6,0,0,1,0
365021,186030,200,1,1,1,1,1,0,10,1,2,2,0
365022,186031,100,1,1,1,1,0,1,9,1,1,0,1
365023,186031,200,0,0,0,0,1,0,7,1,1,5,0
365024,186032,100,0,1,1,1,0,0,9,3,1,2,0
365025,186032,200,1,0,0,0,1,0,10,2,1,2,0
365026,186033,100,1,0,1,1,1,0,8,1,1,3,0
365027,186033,200,0,1,0,0,0,0,4,0,0,2,0
365028,186034,100,0,1,0,0,1,0,4,0,0,2,0
365029,186034,200,1,0,0,0,0,0,0,0,0,0,0
365030,186035,100,1,1,1,1,0,0,8,1,1,2,0
365031,186035,200,0,0,0,0,1,0,1,0,0,1,0
365032,186036,100,0,1,1,0,1,0,8,2,0,3,0
365033,186036,200,1,0,0,0,0,0,1,0,0,0,0
365034,186037,100,1,0,1,1,1,0,9,1,1,2,0
365035,186037,200,0,1,0,0,0,0,3,0,0,0,0
365036,186038,100,0,0,0,0,0,0,3,0,0,0,0
365037,186038,200,1,1,1,1,1,1,11,3,1,2,1
365038,186039,100,0,1,0,1,1,0,8,2,1,4,0
365039,186039,200,1,0,1,0,0,0,9,4,0,1,0
365040,186040,100,0,1,0,0,0,0,2,0,0,0,0
365041,186040,200,1,0,1,1,1,0,10,2,1,2,0
365042,186041,100,1,0,0,0,1,0,1,0,0,2,0
365043,186041,200,0,1,1,1,0,0,8,2,1,0,0
365044,186042,100,1,0,1,0,1,0,11,2,0,4,0
365045,186042,200,0,1,0,0,0,0,4,0,0,0,0
365046,186043,100,1,1,1,1,0,0,11,3,1,2,0
365047,186043,200,0,0,0,0,1,0,1,0,0,1,0
365048,186044,100,0,0,0,0,0,0,0,0,0,0,0
365049,186044,200,1,1,1,1,1,1,11,3,1,3,1
365050,186045,100,0,1,1,0,1,0,10,2,0,3,0
365051,186045,200,1,0,0,0,0,0,3,0,0,0,0
365052,186046,100,0,0,1,1,1,0,9,3,2,2,0
365053,186046,200,1,1,0,0,0,0,4,0,0,1,0
365054,186047,100,1,1,1,0,1,0,10,2,0,3,0
365055,186047,200,0,0,0,0,0,0,2,0,0,1,0
365056,186048,100,0,1,1,0,1,0,11,4,0,3,0
365057,186048,200,1,0,0,0,0,0,2,0,0,0,0
365058,186049,100,0,1,1,1,0,0,10,2,1,2,0
365059,186049,200,1,0,0,0,1,0,2,0,0,1,0
365060,186050,100,0,0,0,0,0,0,1,0,0,0,0
365061,186050,200,1,1,1,0,1,1,10,2,0,3,1
365062,186051,100,0,0,0,0,1,0,7,0,0,2,0
365063,186051,200,1,1,1,1,0,1,7,1,1,1,1
365064,186052,100,1,0,0,0,0,1,5,0,0,1,1
365065,186052,200,0,1,1,1,1,0,11,3,2,4,0
365066,186053,100,1,0,0,0,0,0,4,0,0,2,0
365067,186053,200,0,1,1,1,1,0,6,1,1,1,0
365068,186054,100,0,1,1,0,1,0,11,4,0,1,0
365069,186054,200,1,0,0,0,0,0,0,0,0,0,0
365070,186055,100,0,1,1,1,1,0,11,2,1,3,0
365071,186055,200,1,0,0,0,0,0,2,0,0,0,0
365072,186056,100,0,1,1,0,1,1,11,3,0,5,1
365073,186056,200,1,0,0,1,0,0,6,0,3,0,0
365074,186057,100,1,0,1,0,1,0,6,1,0,2,0
365075,186057,200,0,1,0,1,0,0,4,0,1,1,0
365076,186058,100,0,0,0,0,0,0,3,0,0,0,0
365077,186058,200,1,1,1,1,1,0,9,3,1,3,0
365078,186059,100,0,1,0,1,0,0,3,0,1,3,0
365079,186059,200,1,0,1,0,1,0,9,1,1,2,0
365080,186060,100,1,1,0,0,0,0,5,0,0,0,0
365081,186060,200,0,0,0,0,1,0,1,0,0,1,0
365082,186061,100,1,0,0,1,1,0,3,0,1,1,0
365083,186061,200,0,1,1,0,0,0,9,1,0,3,0
365084,186062,100,1,1,1,1,1,0,11,5,1,3,0
365085,186062,200,0,0,0,0,0,0,0,0,0,0,0
365086,186063,100,0,1,1,1,1,0,11,3,1,2,0
365087,186063,200,1,0,0,0,0,0,0,0,0,0,0
365088,186064,100,0,1,0,0,0,0,3,0,0,0,0
365089,186064,200,1,0,1,1,1,0,10,2,1,4,0
365090,186065,100,1,1,1,1,1,0,10,3,1,2,0
365091,186065,200,0,0,0,0,0,0,1,0,0,0,0
365092,186066,100,1,1,1,0,1,1,6,1,0,3,1
365093,186066,200,0,0,0,0,0,0,1,0,0,0,0
365094,186067,100,0,1,0,1,0,0,1,0,1,0,0
365095,186067,200,1,0,1,0,1,0,11,3,0,3,0
365096,186068,100,0,0,0,0,0,0,0,0,0,0,0
365097,186068,200,1,1,1,0,1,0,11,3,0,2,0
365098,186069,100,0,1,1,0,0,0,11,4,0,2,0
365099,186069,200,1,0,0,1,1,0,5,0,1,2,0
365100,186070,100,0,0,0,0,0,0,2,0,1,0,0
365101,186070,200,1,1,1,1,1,0,10,3,1,4,0
365102,186071,100,0,1,0,0,0,0,3,0,0,0,0
365103,186071,200,1,0,1,1,1,0,11,3,1,3,0
365104,186072,100,0,1,1,0,1,0,8,1,0,2,0
365105,186072,200,1,0,0,0,0,0,1,0,0,0,0
365106,186073,100,0,1,1,1,1,0,9,1,1,2,0
365107,186073,200,1,0,0,0,0,0,5,0,0,1,0
365108,186074,100,0,1,1,1,0,0,10,3,2,3,0
365109,186074,200,1,0,0,0,1,0,5,0,0,2,0
365110,186075,100,1,1,1,0,1,0,7,2,0,3,0
365111,186075,200,0,0,0,0,0,0,3,0,0,0,0
365112,186076,100,1,1,1,1,1,0,11,3,1,3,0
365113,186076,200,0,0,0,0,0,0,2,0,0,0,0
365114,186077,100,1,1,0,1,1,0,9,2,1,3,0
365115,186077,200,0,0,1,0,0,0,7,1,0,0,0
365116,186078,100,1,0,0,0,0,0,1,0,0,0,0
365117,186078,200,0,1,1,0,1,0,7,2,0,2,0
365118,186079,100,0,1,1,0,1,0,10,2,0,2,0
365119,186079,200,1,0,0,1,0,0,4,0,1,1,0
365120,186080,100,0,0,1,1,0,0,8,2,1,2,0
365121,186080,200,1,1,0,0,1,0,10,4,2,3,0
365122,186081,100,1,1,1,1,1,0,8,1,1,2,0
365123,186081,200,0,0,0,0,0,0,1,0,0,1,0
365124,186082,100,1,1,1,0,1,0,7,1,0,2,0
365125,186082,200,0,0,0,0,0,0,2,0,0,1,0
365126,186083,100,1,0,1,1,0,0,11,6,3,5,0
365127,186083,200,0,1,0,0,1,0,6,0,1,1,0
365128,186084,100,1,0,1,1,0,1,10,3,1,2,1
365129,186084,200,0,1,0,0,1,0,2,0,0,1,0
365130,186085,100,1,1,0,0,0,0,2,0,0,0,0
365131,186085,200,0,0,1,1,1,1,11,4,2,3,1
365132,186086,100,1,1,1,1,1,1,11,4,1,2,1
365133,186086,200,0,0,0,0,0,0,1,0,0,1,0
365134,186087,100,0,0,0,0,0,0,0,0,0,1,0
365135,186087,200,1,1,1,1,1,0,10,2,1,2,0
365136,186088,100,0,0,0,0,1,0,1,0,0,2,0
365137,186088,200,1,1,1,0,0,0,11,3,0,1,0
365138,186089,100,1,0,0,0,0,0,4,0,0,1,0
365139,186089,200,0,1,1,1,1,0,9,2,1,1,0
365140,186090,100,1,1,1,1,1,0,11,4,1,4,0
365141,186090,200,0,0,0,0,0,0,1,0,0,0,0
365142,186091,100,0,0,0,0,0,0,0,0,0,0,0
365143,186091,200,1,1,1,0,1,1,11,3,0,2,1
365144,186092,100,0,0,0,0,0,0,1,0,0,0,0
365145,186092,200,1,1,0,0,1,0,5,0,0,2,0
365146,186093,100,0,0,0,0,0,0,2,0,0,0,0
365147,186093,200,1,1,1,1,1,0,11,4,1,3,0
365148,186094,100,1,1,1,1,0,0,9,1,1,2,0
365149,186094,200,0,0,0,0,1,0,3,0,0,1,0
365150,186095,100,0,0,1,0,0,0,6,1,0,0,0
365151,186095,200,1,1,0,1,1,0,9,3,2,5,0
365152,186096,100,0,0,0,0,0,0,1,0,0,0,0
365153,186096,200,1,1,0,0,1,0,4,0,0,2,0
365154,186097,100,0,1,0,0,0,0,3,0,0,0,0
365155,186097,200,1,0,1,0,1,0,8,1,0,2,0
365156,186098,100,1,1,1,0,0,0,10,3,1,3,0
365157,186098,200,0,0,0,1,1,0,3,0,1,1,0
365158,186099,100,0,0,0,0,1,0,3,0,0,1,0
365159,186099,200,1,1,1,1,0,0,9,1,1,2,0
365160,186100,100,1,1,1,0,0,0,9,1,0,2,0
365161,186100,200,0,0,0,1,1,0,4,0,2,2,0
365162,186101,100,1,1,1,1,1,0,10,2,1,3,0
365163,186101,200,0,0,0,0,0,0,4,0,0,1,0
365164,186102,100,0,0,0,0,0,0,4,0,1,0,0
365165,186102,200,1,1,1,1,1,0,10,3,1,4,0
365166,186103,100,0,0,0,0,0,0,4,0,0,1,0
365167,186103,200,1,1,1,1,1,1,11,3,2,3,1
365168,186104,100,1,1,1,1,0,0,9,2,1,2,0
365169,186104,200,0,0,0,0,1,0,0,0,0,1,0
365170,186105,100,1,1,1,1,1,0,9,3,1,2,0
365171,186105,200,0,0,0,0,0,0,8,1,0,1,0
365172,186106,100,0,0,0,0,1,0,3,0,0,1,0
365173,186106,200,1,1,1,1,0,0,11,3,1,2,0
365174,186107,100,0,0,1,0,1,0,8,2,1,4,0
365175,186107,200,1,1,0,1,0,0,6,0,1,2,0
