,id,matchid,player,championid,ss1,ss2,role,position
1335385,1366283,137246,4,115,4,21,SOLO,MID
1335386,1366284,137246,5,267,3,4,DUO_SUPPORT,BOT
1335387,1366285,137246,6,54,12,4,SOLO,TOP
1335388,1366286,137246,7,245,4,12,NONE,JUNGLE
1335389,1366287,137246,8,90,4,3,DUO_SUPPORT,BOT
1335390,1366288,137246,9,18,7,4,DUO_CARRY,BOT
1335391,1366289,137246,10,121,11,4,NONE,JUNGLE
1335392,1366290,137247,1,114,14,4,SOLO,TOP
1335393,1366291,137247,2,236,4,7,DUO_CARRY,BOT
1335394,1366292,137247,3,25,14,4,DUO_SUPPORT,BOT
1335395,1366293,137247,4,64,4,11,NONE,JUNGLE
1335396,1366294,137247,5,61,4,21,SOLO,MID
1335397,1366295,137247,6,28,11,4,NONE,JUNGLE
1335398,1366296,137247,7,245,4,12,SOLO,MID
1335399,1366297,137247,8,90,4,3,DUO_SUPPORT,BOT
1335400,1366298,137247,9,50,4,12,SOLO,TOP
1335401,1366299,137247,10,119,7,4,DUO_CARRY,BOT
1335402,1366300,137248,1,53,4,14,DUO_SUPPORT,BOT
1335403,1366301,137248,2,429,4,7,DUO_CARRY,BOT
1335404,1366302,137248,3,245,14,4,SOLO,MID
1335405,1366303,137248,4,92,12,4,SOLO,TOP
1335406,1366304,137248,5,254,11,4,NONE,JUNGLE
1335407,1366305,137248,6,103,4,3,SOLO,MID
1335408,1366306,137248,7,90,4,3,DUO,BOT
1335409,1366307,137248,8,78,4,11,NONE,JUNGLE
1335410,1366308,137248,9,41,4,12,SOLO,TOP
1335411,1366309,137248,10,51,4,7,DUO,BOT
1335412,1366310,137249,1,81,4,7,DUO_CARRY,BOT
1335413,1366311,137249,2,64,11,4,NONE,JUNGLE
1335414,1366312,137249,3,161,4,3,SOLO,MID
1335415,1366313,137249,4,90,4,3,DUO_SUPPORT,BOT
1335416,1366314,137249,5,24,4,12,SOLO,TOP
1335417,1366315,137249,6,67,7,4,DUO_CARRY,BOT
1335418,1366316,137249,7,58,12,4,SOLO,TOP
1335419,1366317,137249,8,43,3,4,DUO_SUPPORT,BOT
1335420,1366318,137249,9,134,4,14,SOLO,MID
1335421,1366319,137249,10,2,6,11,NONE,JUNGLE
1335422,1366320,137250,1,119,7,4,DUO_CARRY,BOT
1335423,1366321,137250,2,40,3,4,DUO_SUPPORT,BOT
1335424,1366322,137250,3,103,21,4,SOLO,MID
1335425,1366323,137250,4,64,11,4,NONE,JUNGLE
1335426,1366324,137250,5,114,12,4,SOLO,TOP
1335427,1366325,137250,6,11,6,11,NONE,JUNGLE
1335428,1366326,137250,7,26,4,3,DUO_SUPPORT,BOT
1335429,1366327,137250,8,15,4,7,DUO_CARRY,BOT
1335430,1366328,137250,9,58,12,4,SOLO,TOP
1335431,1366329,137250,10,45,12,4,SOLO,MID
1335432,1366330,137251,1,64,4,11,NONE,JUNGLE
1335433,1366331,137251,2,222,7,4,DUO_CARRY,BOT
1335434,1366332,137251,3,39,14,4,SOLO,TOP
1335435,1366333,137251,4,103,4,14,SOLO,MID
1335436,1366334,137251,5,26,4,3,DUO_SUPPORT,BOT
1335437,1366335,137251,6,4,4,21,SOLO,MID
1335438,1366336,137251,7,40,4,3,DUO_SUPPORT,BOT
1335439,1366337,137251,8,122,12,4,SOLO,TOP
1335440,1366338,137251,9,2,6,11,NONE,JUNGLE
1335441,1366339,137251,10,51,7,4,DUO_CARRY,BOT
1335442,1366340,137252,1,254,4,11,NONE,JUNGLE
1335443,1366341,137252,2,92,12,4,SOLO,TOP
1335444,1366342,137252,3,81,4,7,DUO_CARRY,BOT
1335445,1366343,137252,4,90,4,3,DUO_SUPPORT,BOT
1335446,1366344,137252,5,42,4,7,SOLO,MID
1335447,1366345,137252,6,36,11,4,NONE,JUNGLE
1335448,1366346,137252,7,25,3,4,DUO_SUPPORT,BOT
1335449,1366347,137252,8,55,21,4,NONE,JUNGLE
1335450,1366348,137252,9,41,3,4,SOLO,TOP
1335451,1366349,137252,10,236,7,4,DUO_CARRY,BOT
1335452,1366350,137253,1,51,4,7,DUO_CARRY,BOT
1335453,1366351,137253,2,16,4,3,DUO_SUPPORT,BOT
1335454,1366352,137253,3,75,12,4,SOLO,TOP
1335455,1366353,137253,4,131,4,14,SOLO,MID
1335456,1366354,137253,5,107,11,4,NONE,JUNGLE
1335457,1366355,137253,6,254,11,4,NONE,JUNGLE
1335458,1366356,137253,7,67,4,7,DUO_CARRY,BOT
1335459,1366357,137253,8,63,3,4,SOLO,MID
1335460,1366358,137253,9,25,3,4,DUO_SUPPORT,BOT
1335461,1366359,137253,10,36,12,4,SOLO,TOP
1335462,1366360,137254,1,143,3,4,DUO_SUPPORT,BOT
1335463,1366361,137254,2,51,4,7,DUO_CARRY,BOT
1335464,1366362,137254,3,64,4,11,NONE,JUNGLE
1335465,1366363,137254,4,126,7,4,SOLO,TOP
1335466,1366364,137254,5,99,4,21,SOLO,MID
1335467,1366365,137254,6,121,4,11,NONE,JUNGLE
1335468,1366366,137254,7,119,7,4,DUO_CARRY,BOT
1335469,1366367,137254,8,157,4,3,SOLO,MID
1335470,1366368,137254,9,50,12,4,SOLO,TOP
1335471,1366369,137254,10,161,4,3,DUO_SUPPORT,BOT
1335472,1366370,137255,1,99,4,21,DUO_CARRY,MID
1335473,1366371,137255,2,28,4,11,DUO_SUPPORT,MID
1335474,1366372,137255,3,126,12,4,SOLO,TOP
1335475,1366373,137255,4,81,4,7,DUO_CARRY,BOT
1335476,1366374,137255,5,89,4,14,DUO_SUPPORT,BOT
1335477,1366375,137255,6,37,3,4,DUO_SUPPORT,BOT
1335478,1366376,137255,7,41,4,3,SOLO,TOP
1335479,1366377,137255,8,121,4,11,NONE,JUNGLE
1335480,1366378,137255,9,45,6,4,SOLO,MID
1335481,1366379,137255,10,29,4,7,DUO_CARRY,BOT
1335482,1366380,137256,1,223,12,4,SOLO,TOP
1335483,1366381,137256,2,115,6,4,SOLO,MID
1335484,1366382,137256,3,51,4,7,DUO_CARRY,BOT
1335485,1366383,137256,4,40,3,4,DUO_SUPPORT,BOT
1335486,1366384,137256,5,33,6,11,NONE,JUNGLE
1335487,1366385,137256,6,39,12,4,SOLO,TOP
1335488,1366386,137256,7,267,3,4,DUO_SUPPORT,BOT
1335489,1366387,137256,8,202,4,7,DUO_CARRY,BOT
1335490,1366388,137256,9,99,21,4,SOLO,MID
1335491,1366389,137256,10,106,11,4,NONE,JUNGLE
1335492,1366390,137257,1,20,4,11,NONE,JUNGLE
1335493,1366391,137257,2,25,4,3,DUO,BOT
1335494,1366392,137257,3,58,14,4,SOLO,TOP
1335495,1366393,137257,4,115,4,7,DUO,BOT
1335496,1366394,137257,5,13,6,4,SOLO,MID
1335497,1366395,137257,6,112,4,6,DUO,MID
1335498,1366396,137257,7,51,4,7,SOLO,BOT
1335499,1366397,137257,8,57,4,12,DUO,TOP
1335500,1366398,137257,9,427,11,4,DUO,TOP
1335501,1366399,137257,10,40,3,4,DUO,MID
1335502,1366400,137258,1,23,11,4,NONE,JUNGLE
1335503,1366401,137258,2,6,12,4,SOLO,TOP
1335504,1366402,137258,3,4,4,7,SOLO,MID
1335505,1366403,137258,4,412,3,4,DUO_SUPPORT,BOT
1335506,1366404,137258,5,29,4,7,DUO_CARRY,BOT
1335507,1366405,137258,6,81,4,7,DUO_CARRY,BOT
1335508,1366406,137258,7,90,3,4,DUO_SUPPORT,BOT
1335509,1366407,137258,8,131,14,4,SOLO,MID
1335510,1366408,137258,9,17,4,14,SOLO,TOP
1335511,1366409,137258,10,80,4,11,NONE,JUNGLE
1335512,1366410,137259,1,55,14,4,SOLO,MID
1335513,1366411,137259,2,51,4,7,DUO_CARRY,BOT
1335514,1366412,137259,3,412,3,4,DUO_SUPPORT,BOT
1335515,1366413,137259,4,30,12,4,SOLO,TOP
1335516,1366414,137259,5,120,11,6,NONE,JUNGLE
1335517,1366415,137259,6,64,11,4,NONE,JUNGLE
1335518,1366416,137259,7,43,3,4,DUO_SUPPORT,BOT
1335519,1366417,137259,8,131,4,12,SOLO,TOP
1335520,1366418,137259,9,67,4,7,DUO_CARRY,BOT
1335521,1366419,137259,10,157,3,4,SOLO,MID
1335522,1366420,137260,1,134,6,4,SOLO,MID
1335523,1366421,137260,2,50,12,4,SOLO,TOP
1335524,1366422,137260,3,223,3,4,DUO_SUPPORT,BOT
1335525,1366423,137260,4,23,11,4,NONE,JUNGLE
1335526,1366424,137260,5,202,4,7,DUO_CARRY,BOT
1335527,1366425,137260,6,44,4,14,DUO_SUPPORT,BOT
1335528,1366426,137260,7,67,4,7,DUO_CARRY,BOT
1335529,1366427,137260,8,99,4,21,SOLO,MID
1335530,1366428,137260,9,3,4,12,SOLO,TOP
1335531,1366429,137260,10,11,6,11,NONE,JUNGLE
1335532,1366430,137261,1,43,3,4,DUO_SUPPORT,BOT
1335533,1366431,137261,2,51,4,7,DUO_CARRY,BOT
1335534,1366432,137261,3,58,12,4,SOLO,TOP
1335535,1366433,137261,4,28,11,4,NONE,JUNGLE
1335536,1366434,137261,5,99,4,7,SOLO,MID
1335537,1366435,137261,6,136,3,4,SOLO,MID
1335538,1366436,137261,7,122,6,12,SOLO,TOP
1335539,1366437,137261,8,254,11,4,NONE,JUNGLE
1335540,1366438,137261,9,110,4,7,DUO_CARRY,BOT
1335541,1366439,137261,10,40,3,4,DUO_SUPPORT,BOT
1335542,1366440,137262,1,55,14,4,SOLO,MID
1335543,1366441,137262,2,59,4,11,NONE,JUNGLE
1335544,1366442,137262,3,90,4,3,DUO_SUPPORT,BOT
1335545,1366443,137262,4,21,7,4,DUO_CARRY,BOT
1335546,1366444,137262,5,75,12,4,SOLO,TOP
1335547,1366445,137262,6,40,4,3,DUO_SUPPORT,BOT
1335548,1366446,137262,7,51,4,7,DUO_CARRY,BOT
1335549,1366447,137262,8,64,11,4,NONE,JUNGLE
1335550,1366448,137262,9,126,12,4,SOLO,TOP
1335551,1366449,137262,10,4,6,4,SOLO,MID
1335552,1366450,137263,1,51,4,7,DUO_CARRY,BOT
1335553,1366451,137263,2,53,4,3,DUO_SUPPORT,BOT
1335554,1366452,137263,3,115,6,4,SOLO,MID
1335555,1366453,137263,4,2,6,11,NONE,JUNGLE
1335556,1366454,137263,5,23,4,12,SOLO,TOP
1335557,1366455,137263,6,28,11,14,NONE,JUNGLE
1335558,1366456,137263,7,122,12,4,SOLO,TOP
1335559,1366457,137263,8,9,4,12,SOLO,MID
1335560,1366458,137263,9,40,4,3,DUO_SUPPORT,BOT
1335561,1366459,137263,10,202,7,4,DUO_CARRY,BOT
1335562,1366460,137264,1,27,6,12,SOLO,TOP
1335563,1366461,137264,2,101,4,6,SOLO,MID
1335564,1366462,137264,3,29,4,7,DUO_CARRY,BOT
1335565,1366463,137264,4,37,3,4,DUO_SUPPORT,BOT
1335566,1366464,137264,5,120,11,6,NONE,JUNGLE
1335567,1366465,137264,6,104,11,4,NONE,JUNGLE
1335568,1366466,137264,7,115,4,7,DUO_CARRY,BOT
1335569,1366467,137264,8,13,6,4,SOLO,MID
1335570,1366468,137264,9,41,4,12,SOLO,TOP
1335571,1366469,137264,10,412,4,3,DUO_SUPPORT,BOT
1335572,1366470,137265,1,143,4,3,DUO_SUPPORT,BOT
1335573,1366471,137265,2,110,4,7,DUO_CARRY,BOT
1335574,1366472,137265,3,99,4,21,SOLO,MID
1335575,1366473,137265,4,122,4,6,SOLO,TOP
1335576,1366474,137265,5,64,11,4,NONE,JUNGLE
1335577,1366475,137265,6,121,11,4,NONE,JUNGLE
1335578,1366476,137265,7,92,4,12,SOLO,TOP
1335579,1366477,137265,8,202,4,7,DUO,BOT
1335580,1366478,137265,9,111,3,4,DUO,BOT
1335581,1366479,137265,10,91,14,4,SOLO,MID
1335582,1366480,137266,1,16,4,3,DUO_SUPPORT,BOT
1335583,1366481,137266,2,64,4,11,NONE,JUNGLE
1335584,1366482,137266,3,21,4,7,DUO_CARRY,BOT
1335585,1366483,137266,4,115,4,6,SOLO,MID
1335586,1366484,137266,5,420,4,12,SOLO,TOP
1335587,1366485,137266,6,23,6,14,SOLO,TOP
1335588,1366486,137266,7,32,11,4,NONE,JUNGLE
1335589,1366487,137266,8,112,6,4,SOLO,MID
1335590,1366488,137266,9,432,4,3,DUO_SUPPORT,BOT
1335591,1366489,137266,10,133,7,4,DUO_CARRY,BOT
1335592,1366490,137267,1,203,11,4,NONE,JUNGLE
1335593,1366491,137267,2,161,4,21,SOLO,MID
1335594,1366492,137267,3,23,4,12,SOLO,TOP
1335595,1366493,137267,4,110,4,7,DUO_CARRY,BOT
1335596,1366494,137267,5,412,3,4,DUO_SUPPORT,BOT
1335597,1366495,137267,6,99,21,4,SOLO,MID
1335598,1366496,137267,7,427,4,11,NONE,JUNGLE
1335599,1366497,137267,8,122,12,4,SOLO,TOP
1335600,1366498,137267,9,202,7,4,DUO_CARRY,BOT
1335601,1366499,137267,10,40,4,3,DUO_SUPPORT,BOT
1335602,1366500,137268,1,51,4,7,DUO_CARRY,BOT
1335603,1366501,137268,2,61,6,4,SOLO,MID
1335604,1366502,137268,3,92,4,12,SOLO,TOP
1335605,1366503,137268,4,104,4,11,NONE,JUNGLE
1335606,1366504,137268,5,143,14,4,DUO_SUPPORT,BOT
1335607,1366505,137268,6,37,4,3,DUO_SUPPORT,BOT
1335608,1366506,137268,7,80,4,11,NONE,JUNGLE
1335609,1366507,137268,8,86,12,4,SOLO,TOP
1335610,1366508,137268,9,103,14,4,SOLO,MID
1335611,1366509,137268,10,202,7,4,DUO_CARRY,BOT
1335612,1366510,137269,1,25,4,14,SOLO,MID
1335613,1366511,137269,2,22,7,4,DUO_CARRY,BOT
1335614,1366512,137269,3,35,14,11,NONE,JUNGLE
1335615,1366513,137269,4,36,14,4,SOLO,TOP
1335616,1366514,137269,5,53,14,4,DUO_SUPPORT,BOT
1335617,1366515,137269,6,51,4,7,DUO_CARRY,BOT
1335618,1366516,137269,7,201,3,4,DUO_SUPPORT,BOT
1335619,1366517,137269,8,17,14,4,SOLO,TOP
1335620,1366518,137269,9,111,4,11,NONE,JUNGLE
1335621,1366519,137269,10,4,4,6,SOLO,MID
1335622,1366520,137270,1,33,4,11,NONE,JUNGLE
1335623,1366521,137270,2,92,14,4,SOLO,TOP
1335624,1366522,137270,3,4,4,6,SOLO,MID
1335625,1366523,137270,4,21,4,7,DUO_CARRY,BOT
1335626,1366524,137270,5,143,3,4,DUO_SUPPORT,BOT
1335627,1366525,137270,6,202,4,7,DUO_CARRY,BOT
1335628,1366526,137270,7,223,3,4,DUO_SUPPORT,BOT
1335629,1366527,137270,8,238,14,4,SOLO,MID
1335630,1366528,137270,9,62,4,14,SOLO,TOP
1335631,1366529,137270,10,120,11,6,NONE,JUNGLE
1335632,1366530,137271,1,38,12,4,SOLO,MID
1335633,1366531,137271,2,16,4,3,DUO_SUPPORT,BOT
1335634,1366532,137271,3,75,12,4,SOLO,TOP
1335635,1366533,137271,4,202,4,7,DUO_CARRY,BOT
1335636,1366534,137271,5,64,11,4,NONE,JUNGLE
1335637,1366535,137271,6,40,4,3,DUO_SUPPORT,BOT
1335638,1366536,137271,7,51,4,7,DUO_CARRY,BOT
1335639,1366537,137271,8,50,4,12,SOLO,TOP
1335640,1366538,137271,9,136,6,4,SOLO,MID
1335641,1366539,137271,10,24,11,4,NONE,JUNGLE
1335642,1366540,137272,1,105,14,4,SOLO,MID
1335643,1366541,137272,2,16,4,3,DUO_SUPPORT,BOT
1335644,1366542,137272,3,98,12,4,SOLO,TOP
1335645,1366543,137272,4,51,4,7,DUO_CARRY,BOT
1335646,1366544,137272,5,64,11,4,NONE,JUNGLE
1335647,1366545,137272,6,40,4,3,DUO_SUPPORT,BOT
1335648,1366546,137272,7,15,4,7,DUO_CARRY,BOT
1335649,1366547,137272,8,50,4,12,SOLO,TOP
1335650,1366548,137272,9,136,6,4,SOLO,MID
1335651,1366549,137272,10,11,11,4,NONE,JUNGLE
1335652,1366550,137273,1,64,4,11,NONE,JUNGLE
1335653,1366551,137273,2,122,12,4,SOLO,TOP
1335654,1366552,137273,3,110,4,7,DUO_CARRY,BOT
1335655,1366553,137273,4,25,4,3,DUO_SUPPORT,BOT
1335656,1366554,137273,5,4,4,6,SOLO,MID
1335657,1366555,137273,6,81,7,4,DUO_CARRY,BOT
1335658,1366556,137273,7,412,3,4,DUO_SUPPORT,BOT
1335659,1366557,137273,8,91,14,4,SOLO,TOP
1335660,1366558,137273,9,120,11,6,NONE,JUNGLE
1335661,1366559,137273,10,112,6,4,SOLO,MID
1335662,1366560,137274,1,99,4,21,SOLO,MID
1335663,1366561,137274,2,68,12,4,SOLO,TOP
1335664,1366562,137274,3,24,11,4,NONE,JUNGLE
1335665,1366563,137274,4,412,4,3,DUO_SUPPORT,BOT
1335666,1366564,137274,5,51,7,4,DUO_CARRY,BOT
1335667,1366565,137274,6,11,4,11,NONE,JUNGLE
1335668,1366566,137274,7,432,14,4,DUO_SUPPORT,BOT
1335669,1366567,137274,8,222,7,4,DUO_CARRY,BOT
1335670,1366568,137274,9,4,4,6,SOLO,MID
1335671,1366569,137274,10,39,4,14,SOLO,TOP
1335672,1366570,137275,1,143,4,3,DUO_SUPPORT,BOT
1335673,1366571,137275,2,51,4,7,DUO_CARRY,BOT
1335674,1366572,137275,3,50,4,12,SOLO,TOP
1335675,1366573,137275,4,136,21,4,SOLO,MID
1335676,1366574,137275,5,11,11,4,NONE,JUNGLE
1335677,1366575,137275,6,17,4,14,SOLO,TOP
1335678,1366576,137275,7,202,4,7,DUO_CARRY,BOT
1335679,1366577,137275,8,59,11,4,NONE,JUNGLE
1335680,1366578,137275,9,63,6,4,SOLO,MID
1335681,1366579,137275,10,40,4,3,DUO_SUPPORT,BOT
1335682,1366580,137276,1,31,4,12,SOLO,TOP
1335683,1366581,137276,2,412,4,3,DUO_SUPPORT,BOT
1335684,1366582,137276,3,121,11,4,NONE,JUNGLE
1335685,1366583,137276,4,99,4,14,SOLO,MID
1335686,1366584,137276,5,236,7,4,DUO_CARRY,BOT
1335687,1366585,137276,6,63,6,4,SOLO,MID
1335688,1366586,137276,7,143,4,3,DUO_SUPPORT,BOT
1335689,1366587,137276,8,51,4,7,DUO_CARRY,BOT
1335690,1366588,137276,9,83,12,6,SOLO,TOP
1335691,1366589,137276,10,223,4,11,NONE,JUNGLE
1335692,1366590,137277,1,202,4,7,DUO_CARRY,BOT
1335693,1366591,137277,2,164,4,11,NONE,JUNGLE
1335694,1366592,137277,3,25,4,14,SOLO,MID
1335695,1366593,137277,4,57,4,12,SOLO,TOP
1335696,1366594,137277,5,16,3,4,DUO_SUPPORT,BOT
1335697,1366595,137277,6,420,4,12,SOLO,TOP
1335698,1366596,137277,7,90,4,3,DUO_SUPPORT,BOT
1335699,1366597,137277,8,4,4,6,SOLO,MID
1335700,1366598,137277,9,115,4,7,DUO_CARRY,BOT
1335701,1366599,137277,10,104,4,11,NONE,JUNGLE
1335702,1366600,137278,1,35,11,14,NONE,JUNGLE
1335703,1366601,137278,2,105,4,14,SOLO,MID
1335704,1366602,137278,3,110,4,7,DUO_CARRY,BOT
1335705,1366603,137278,4,5,4,14,SOLO,TOP
1335706,1366604,137278,5,412,4,3,DUO_SUPPORT,BOT
1335707,1366605,137278,6,4,4,6,SOLO,MID
1335708,1366606,137278,7,254,4,11,NONE,JUNGLE
1335709,1366607,137278,8,79,12,4,SOLO,TOP
1335710,1366608,137278,9,81,4,7,DUO_CARRY,BOT
1335711,1366609,137278,10,63,4,3,DUO_SUPPORT,BOT
1335712,1366610,137279,1,99,14,4,SOLO,MID
1335713,1366611,137279,2,81,4,7,DUO_CARRY,BOT
1335714,1366612,137279,3,126,4,12,SOLO,TOP
1335715,1366613,137279,4,120,6,11,NONE,JUNGLE
1335716,1366614,137279,5,63,14,4,DUO_SUPPORT,BOT
1335717,1366615,137279,6,23,6,11,NONE,JUNGLE
1335718,1366616,137279,7,412,14,4,DUO_SUPPORT,BOT
1335719,1366617,137279,8,4,4,6,SOLO,MID
1335720,1366618,137279,9,29,4,7,DUO_CARRY,BOT
1335721,1366619,137279,10,54,12,4,SOLO,TOP
1335722,1366620,137280,1,62,11,4,NONE,JUNGLE
1335723,1366621,137280,2,81,7,4,DUO_CARRY,BOT
1335724,1366622,137280,3,267,3,4,DUO_SUPPORT,BOT
1335725,1366623,137280,4,92,4,12,SOLO,TOP
1335726,1366624,137280,5,4,4,6,SOLO,MID
1335727,1366625,137280,6,112,4,1,SOLO,MID
1335728,1366626,137280,7,17,4,12,SOLO,TOP
1335729,1366627,137280,8,51,7,4,DUO_CARRY,BOT
1335730,1366628,137280,9,12,4,3,DUO_SUPPORT,BOT
1335731,1366629,137280,10,121,4,11,NONE,JUNGLE
1335732,1366630,137281,1,67,4,7,DUO_CARRY,BOT
1335733,1366631,137281,2,143,14,4,SOLO,MID
1335734,1366632,137281,3,106,4,12,SOLO,TOP
1335735,1366633,137281,4,40,4,3,DUO_SUPPORT,BOT
1335736,1366634,137281,5,102,6,11,NONE,JUNGLE
1335737,1366635,137281,6,14,11,4,NONE,JUNGLE
1335738,1366636,137281,7,412,4,3,DUO_SUPPORT,BOT
1335739,1366637,137281,8,51,7,4,DUO_CARRY,BOT
1335740,1366638,137281,9,23,14,6,SOLO,TOP
1335741,1366639,137281,10,45,12,4,SOLO,MID
1335742,1366640,137282,1,92,12,4,SOLO,TOP
1335743,1366641,137282,2,131,14,4,SOLO,MID
1335744,1366642,137282,3,119,7,4,DUO_CARRY,BOT
1335745,1366643,137282,4,40,3,4,DUO_SUPPORT,BOT
1335746,1366644,137282,5,62,11,4,NONE,JUNGLE
1335747,1366645,137282,6,51,4,7,DUO_CARRY,BOT
1335748,1366646,137282,7,254,4,11,NONE,JUNGLE
1335749,1366647,137282,8,57,4,12,SOLO,TOP
1335750,1366648,137282,9,201,14,4,DUO_SUPPORT,BOT
1335751,1366649,137282,10,157,3,4,SOLO,MID
1335752,1366650,137283,1,104,4,11,NONE,JUNGLE
1335753,1366651,137283,2,63,3,4,DUO_SUPPORT,BOT
1335754,1366652,137283,3,51,4,7,DUO_CARRY,BOT
1335755,1366653,137283,4,103,14,4,SOLO,MID
1335756,1366654,137283,5,86,4,12,SOLO,TOP
1335757,1366655,137283,6,23,4,14,SOLO,TOP
1335758,1366656,137283,7,1,6,4,SOLO,MID
1335759,1366657,137283,8,53,3,4,DUO_SUPPORT,BOT
1335760,1366658,137283,9,64,4,11,NONE,JUNGLE
1335761,1366659,137283,10,236,7,4,DUO_CARRY,BOT
1335762,1366660,137284,1,32,4,11,NONE,JUNGLE
1335763,1366661,137284,2,5,14,4,SOLO,TOP
1335764,1366662,137284,3,202,4,7,DUO_CARRY,BOT
1335765,1366663,137284,4,201,4,3,DUO_SUPPORT,BOT
1335766,1366664,137284,5,4,4,6,SOLO,MID
1335767,1366665,137284,6,26,12,4,SOLO,MID
1335768,1366666,137284,7,12,3,4,DUO_SUPPORT,BOT
1335769,1366667,137284,8,157,4,12,SOLO,TOP
1335770,1366668,137284,9,67,4,7,DUO_CARRY,BOT
1335771,1366669,137284,10,64,11,4,NONE,JUNGLE
1335772,1366670,137285,1,60,11,4,NONE,JUNGLE
1335773,1366671,137285,2,412,3,4,DUO_SUPPORT,BOT
1335774,1366672,137285,3,101,6,4,SOLO,MID
1335775,1366673,137285,4,222,7,4,DUO_CARRY,BOT
1335776,1366674,137285,5,122,6,4,SOLO,TOP
1335777,1366675,137285,6,81,7,4,DUO_CARRY,BOT
1335778,1366676,137285,7,25,3,4,DUO_SUPPORT,BOT
1335779,1366677,137285,8,126,12,4,SOLO,TOP
1335780,1366678,137285,9,4,4,6,SOLO,MID
1335781,1366679,137285,10,64,11,4,NONE,JUNGLE
1335782,1366680,137286,1,4,4,6,SOLO,MID
1335783,1366681,137286,2,81,4,7,DUO_CARRY,BOT
1335784,1366682,137286,3,28,11,4,NONE,JUNGLE
1335785,1366683,137286,4,63,4,14,DUO_SUPPORT,BOT
1335786,1366684,137286,5,126,4,12,SOLO,TOP
1335787,1366685,137286,6,150,12,4,SOLO,TOP
1335788,1366686,137286,7,51,4,7,DUO_CARRY,BOT
1335789,1366687,137286,8,99,4,21,SOLO,MID
1335790,1366688,137286,9,53,14,4,DUO_SUPPORT,BOT
1335791,1366689,137286,10,131,4,11,NONE,JUNGLE
1335792,1366690,137287,1,202,4,7,DUO_CARRY,BOT
1335793,1366691,137287,2,54,12,4,SOLO,TOP
1335794,1366692,137287,3,90,4,14,DUO_SUPPORT,BOT
1335795,1366693,137287,4,268,4,3,SOLO,MID
1335796,1366694,137287,5,102,11,4,NONE,JUNGLE
1335797,1366695,137287,6,89,4,3,DUO,BOT
1335798,1366696,137287,7,22,7,4,DUO,BOT
1335799,1366697,137287,8,64,11,4,NONE,JUNGLE
1335800,1366698,137287,9,55,4,14,SOLO,MID
1335801,1366699,137287,10,41,4,3,SOLO,TOP
1335802,1366700,137288,1,16,4,3,DUO_SUPPORT,BOT
1335803,1366701,137288,2,103,14,4,SOLO,MID
1335804,1366702,137288,3,14,4,11,NONE,JUNGLE
1335805,1366703,137288,4,120,12,14,SOLO,TOP
1335806,1366704,137288,5,22,4,7,DUO_CARRY,BOT
1335807,1366705,137288,6,41,4,3,SOLO,MID
1335808,1366706,137288,7,134,14,4,DUO_SUPPORT,BOT
1335809,1366707,137288,8,111,12,4,SOLO,TOP
1335810,1366708,137288,9,202,7,4,DUO_CARRY,BOT
1335811,1366709,137288,10,62,11,4,NONE,JUNGLE
1335812,1366710,137289,1,43,4,3,DUO_SUPPORT,BOT
1335813,1366711,137289,2,106,4,12,SOLO,TOP
1335814,1366712,137289,3,59,11,4,NONE,JUNGLE
1335815,1366713,137289,4,55,4,14,SOLO,MID
1335816,1366714,137289,5,51,4,7,DUO_CARRY,BOT
1335817,1366715,137289,6,68,4,12,SOLO,TOP
1335818,1366716,137289,7,81,7,4,DUO_CARRY,BOT
1335819,1366717,137289,8,40,3,4,DUO_SUPPORT,BOT
1335820,1366718,137289,9,64,11,4,NONE,JUNGLE
1335821,1366719,137289,10,126,3,4,SOLO,MID
1335822,1366720,137290,1,238,14,4,SOLO,MID
1335823,1366721,137290,2,31,4,12,SOLO,TOP
1335824,1366722,137290,3,98,4,11,NONE,JUNGLE
1335825,1366723,137290,4,67,7,4,DUO_CARRY,BOT
1335826,1366724,137290,5,90,4,3,DUO_SUPPORT,BOT
1335827,1366725,137290,6,26,4,3,DUO_SUPPORT,BOT
1335828,1366726,137290,7,81,4,7,DUO_CARRY,BOT
1335829,1366727,137290,8,120,6,11,NONE,JUNGLE
1335830,1366728,137290,9,92,12,4,SOLO,TOP
1335831,1366729,137290,10,134,4,3,SOLO,MID
1335832,1366730,137291,1,35,11,14,NONE,JUNGLE
1335833,1366731,137291,2,127,4,12,SOLO,MID
1335834,1366732,137291,3,25,4,21,DUO_SUPPORT,BOT
1335835,1366733,137291,4,81,7,4,DUO_CARRY,BOT
1335836,1366734,137291,5,23,14,6,SOLO,TOP
1335837,1366735,137291,6,76,4,11,NONE,JUNGLE
1335838,1366736,137291,7,114,4,12,SOLO,TOP
1335839,1366737,137291,8,99,14,4,SOLO,MID
1335840,1366738,137291,9,44,4,3,DUO_SUPPORT,BOT
1335841,1366739,137291,10,51,4,7,DUO_CARRY,BOT
1335842,1366740,137292,1,112,4,14,SOLO,MID
1335843,1366741,137292,2,412,4,3,DUO,BOT
1335844,1366742,137292,3,35,11,14,NONE,JUNGLE
1335845,1366743,137292,4,81,7,4,DUO,BOT
1335846,1366744,137292,5,122,6,4,SOLO,TOP
1335847,1366745,137292,6,24,4,12,SOLO,TOP
1335848,1366746,137292,7,121,11,4,NONE,JUNGLE
1335849,1366747,137292,8,111,4,3,DUO,BOT
