,id,gameid,platformid,queueid,seasonid,duration,creation,version
182581,186101,2384065297,NA1,440,8,1988,1482827176813,6.24.169.4424
182582,186102,2384051827,NA1,440,8,2196,1482824322959,6.24.169.4424
182583,186103,2381807192,NA1,420,8,1900,1482630444229,6.24.169.4424
182584,186104,2366193603,NA1,420,8,1700,1481087565300,6.23.166.2676
182585,186105,2365179675,NA1,420,8,2007,1480990862454,6.23.166.2676
182586,186106,2362652191,NA1,420,8,1730,1480742939559,6.23.166.2676
182587,186107,2362494900,NA1,420,8,2780,1480739493008,6.23.166.2676
182588,186108,2361921491,NA1,420,8,1221,1480656494037,6.23.166.2676
182589,186109,2361846341,NA1,420,8,2625,1480653432355,6.23.166.2676
182590,186110,2360540008,NA1,420,8,2045,1480492315956,6.23.166.2676
182591,186111,2360476813,NA1,420,8,2083,1480489401817,6.23.166.2676
182592,186112,2354484441,NA1,440,8,1499,1479891797727,6.23.166.2676
182593,186113,2354338562,NA1,420,8,2137,1479875379138,6.23.166.2676
182594,186114,2353531064,NA1,420,8,1325,1479793653463,6.22.165.9605
182595,186115,2353466896,NA1,420,8,1517,1479791665623,6.22.165.9605
182596,186116,2352573775,NA1,440,8,1236,1479709826244,6.22.165.9605
182597,186117,2352570061,NA1,440,8,1607,1479707620600,6.22.165.9605
182598,186118,2352334879,NA1,440,8,2176,1479692561559,6.22.165.9605
182599,186119,2351733205,NA1,440,8,1677,1479620081480,6.22.165.9605
182600,186120,2351687106,NA1,440,8,1715,1479617778042,6.22.165.9605
182601,186121,2351670547,NA1,440,8,2028,1479615065541,6.22.165.9605
182602,186122,2350376594,NA1,440,8,1646,1479518242569,6.22.165.9605
182603,186123,2349529892,NA1,440,8,1487,1479437616440,6.22.165.9605
182604,186124,2349483568,NA1,440,8,1813,1479435382036,6.22.165.9605
182605,186125,2349095184,NA1,440,8,1754,1479369846498,6.22.165.9605
182606,186126,2349092785,NA1,440,8,1785,1479367598001,6.22.165.9605
182607,186127,2349033351,NA1,440,8,2904,1479361474290,6.22.165.9605
182608,186128,2348958881,NA1,440,8,1522,1479359118655,6.22.165.9605
182609,186129,2348162228,NA1,440,8,2270,1479277569332,6.22.165.9605
182610,186130,2348099691,NA1,440,8,1380,1479275742268,6.22.165.9605
182611,186131,2348095914,NA1,440,8,1777,1479273503953,6.22.165.9605
182612,186132,2346008672,NA1,440,8,2232,1479077805668,6.22.165.3566
183706,187226,2519288187,NA1,420,8,2170,1496908941036,7.11.189.942
183707,187227,2519296261,NA1,420,8,1922,1496906633729,7.11.189.942
183708,187228,2518790403,NA1,420,8,2585,1496825012617,7.11.189.942
183709,187229,2518768179,NA1,420,8,2046,1496822371272,7.11.189.942
183710,187230,2518747328,NA1,420,8,1216,1496820828763,7.11.189.942
183711,187231,2518753144,NA1,420,8,1553,1496817297993,7.11.189.942
183712,187232,2517838749,NA1,420,8,2020,1496729720879,7.11.189.942
183713,187233,2517833031,NA1,420,8,3191,1496726098466,7.11.189.942
183714,187234,2517733638,NA1,420,8,2105,1496717182778,7.11.189.942
183715,187235,2517080762,NA1,420,8,1011,1496629305797,7.11.189.942
183716,187236,2517014543,NA1,420,8,2296,1496626466567,7.11.189.942
183717,187237,2517000136,NA1,420,8,1607,1496624412280,7.11.189.942
183718,187238,2514587854,NA1,420,8,1151,1496391001547,7.11.189.942
183719,187239,2514577869,NA1,420,8,201,1496390287642,7.11.189.942
183720,187240,2514510077,NA1,420,8,1413,1496377703536,7.11.189.942
183721,187241,2511233617,NA1,420,8,1323,1496030778483,7.10.187.9675
183722,187242,2509213462,NA1,420,8,1692,1495788768421,7.10.187.9675
183723,187243,2509201783,NA1,420,8,2133,1495785909710,7.10.187.9675
183724,187244,2509189840,NA1,420,8,2164,1495783234067,7.10.187.9675
183725,187245,2509165650,NA1,420,8,3228,1495779656275,7.10.187.9675
183726,187246,2509163340,NA1,420,8,1211,1495777992714,7.10.187.9675
183727,187247,2509099713,NA1,420,8,1701,1495775722102,7.10.187.9675
183728,187248,2508360332,NA1,420,8,2340,1495697639639,7.10.187.9675
183729,187249,2505393461,NA1,420,8,1962,1495350700211,7.10.187.9675
183730,187250,2497959440,NA1,420,8,1192,1494567305335,7.9.186.8155
183731,187251,2492399483,NA1,420,8,1941,1493986243653,7.9.186.1051
183732,187252,2492398710,NA1,420,8,1611,1493984060784,7.9.186.1051
183733,187253,2492398173,NA1,420,8,1117,1493982369925,7.9.186.1051
183734,187254,2490470554,NA1,420,8,2380,1493781809946,7.8.184.113
183735,187255,2489634911,NA1,420,8,1302,1493697508046,7.8.184.113
183736,187256,2489194157,NA1,420,8,1726,1493627032745,7.8.184.113
183737,187257,2474511093,NA1,420,8,1413,1492143677753,7.7.183.8394
183738,187258,2467081257,NA1,420,8,2341,1491282684626,7.6.181.2079
183739,187259,2458765489,NA1,420,8,1282,1490407314036,7.6.181.2079
183740,187260,2457545155,NA1,420,8,1876,1490249144118,7.6.180.6903
183741,187261,2442865702,NA1,420,8,1877,1488685570837,7.4.178.5050
183742,187262,2438984635,NA1,420,8,2133,1488274736616,7.4.176.9828
183743,187263,2438963890,NA1,420,8,2001,1488271615885,7.4.176.9828
183744,187264,2433537353,NA1,420,8,1440,1487840135743,7.3.175.271
183745,187265,2433554087,NA1,420,8,1775,1487837875379,7.3.175.271
183746,187266,2433550991,NA1,420,8,2046,1487835005184,7.3.175.271
183747,187267,2418714506,NA1,420,8,1817,1486464407150,7.2.174.829
183748,187268,2418731467,NA1,420,8,1219,1486462575449,7.2.174.829
183749,187269,2418721339,NA1,420,8,1725,1486460295056,7.2.174.829
183750,187270,2409797106,NA1,440,8,1752,1485500450335,7.2.174.829
183751,187271,2409782922,NA1,440,8,2231,1485497519818,7.2.174.829
183752,187272,2409726326,NA1,440,8,2071,1485494066163,7.2.174.829
183753,187273,2382850710,NA1,440,8,2451,1482724678420,6.24.169.4424
183754,187274,2382766157,NA1,440,8,1255,1482718365292,6.24.169.4424
183755,187275,2382771056,NA1,440,8,1952,1482715884236,6.24.169.4424
183756,187276,2382705019,NA1,440,8,2299,1482712418002,6.24.169.4424
183757,187277,2382711284,NA1,440,8,1381,1482710278013,6.24.169.4424
183758,187278,2382514296,NA1,420,8,1680,1482692433419,6.24.169.4424
183759,187279,2382098040,NA1,420,8,1648,1482646223359,6.24.169.4424
183760,187280,2382112851,NA1,420,8,1557,1482644113870,6.24.169.4424
183761,187281,2381987619,NA1,420,8,2104,1482641448639,6.24.169.4424
183762,187282,2381832752,NA1,420,8,1843,1482633000482,6.24.169.4424
183763,187283,2381420121,NA1,440,8,2296,1482567281935,6.24.169.4424
183764,187284,2381359473,NA1,440,8,216,1482566311497,6.24.169.4424
183765,187285,2381356589,NA1,440,8,1271,1482564359247,6.24.169.4424
183766,187286,2381353019,NA1,440,8,1430,1482562341622,6.24.169.4424
183767,187287,2381306391,NA1,420,8,2272,1482559435012,6.24.169.4424
183768,187288,2381291755,NA1,420,8,1753,1482557018267,6.24.169.4424
183769,187289,2381245132,NA1,420,8,1920,1482554426781,6.24.169.4424
183770,187290,2381189563,NA1,420,8,1634,1482552317242,6.24.169.4424
183771,187291,2381165299,NA1,420,8,1474,1482549913342,6.24.169.4424
183772,187292,2381127232,NA1,420,8,2077,1482546759731,6.24.169.4424
183773,187293,2376856543,NA1,440,8,2172,1482126137528,6.24.169.4424
183774,187294,2376842100,NA1,440,8,1255,1482124104388,6.24.169.4424
183775,187295,2376747599,NA1,440,8,2248,1482118169089,6.24.169.4424
183776,187296,2370832265,NA1,440,8,1988,1481533939683,6.24.168.1268
183777,187297,2370811053,NA1,440,8,1938,1481531417490,6.24.168.1268
183778,187298,2370777737,NA1,440,8,1816,1481529064064,6.24.168.1268
